# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
       159   -1.7251921491e+01    2.0080982985e-01    2.7008446095e+03    2.7010000000e+03    3.3333333333e-01   -1.7258784895e+01    9.9539112630e-01    9.9888930026e-01
       160   -1.7255431712e+01    1.9165017256e-01    2.6979473839e+03    2.6980000000e+03    3.3333333333e-01   -1.7257484846e+01    9.9613234048e-01    9.9925871016e-01
       161   -1.7247610207e+01    1.8374990721e-01    2.6969263212e+03    2.6970000000e+03    3.3333333333e-01   -1.7257083804e+01    9.9639824636e-01    9.9962921765e-01
       162   -1.7241120652e+01    2.0715713052e-01    2.6988157229e+03    2.6990000000e+03    1.6666666667e-01   -1.7257852361e+01    9.9556282275e-01    9.9962949240e-01
       163   -1.7245994070e+01    2.2796573271e-01    2.6988046696e+03    2.6990000000e+03    1.6666666667e-01   -1.7257754611e+01    9.9551572794e-01    9.9925898481e-01
       164   -1.7253872909e+01    3.2362746110e-01    2.6978668052e+03    2.6980000000e+03    1.6666666667e-01   -1.7257187940e+01    9.9535343778e-01    9.9888806523e-01
       165   -1.7254304191e+01    3.1001864647e-01    2.7009048692e+03    2.7010000000e+03    5.0000000000e-01   -1.7258184172e+01    9.9585050220e-01    9.9888930026e-01
       166   -1.7255695776e+01    3.1045573511e-01    2.7009491481e+03    2.7010000000e+03    1.6666666667e-01   -1.7258191951e+01    9.9610853914e-01    9.9962976675e-01
       167   -1.7246579061e+01    2.5050380951e-01    2.7009003265e+03    2.7010000000e+03    1.6666666667e-01   -1.7258205934e+01    9.9643507613e-01    9.9925953351e-01
       168   -1.7247938862e+01    2.1809278753e-01    2.7008478225e+03    2.7010000000e+03    3.3333333333e-01   -1.7258239971e+01    9.9554243988e-01    9.9925953351e-01
       169   -1.7254163138e+01    2.1295837907e-01    2.6999084473e+03    2.7000000000e+03    3.3333333333e-01   -1.7257770593e+01    9.9662453469e-01    9.9925925926e-01
       170   -1.7254208049e+01    2.0200511169e-01    2.7009504789e+03    2.7010000000e+03    1.6666666667e-01   -1.7258064075e+01    9.9547829203e-01    9.9925953351e-01
       171   -1.7251722410e+01    1.9775368986e-01    2.6999328777e+03    2.7000000000e+03    1.6666666667e-01   -1.7257706783e+01    9.9575515757e-01    9.9925925926e-01
       172   -1.7249029747e+01    3.4624148249e-01    2.7008966064e+03    2.7010000000e+03    3.3333333333e-01   -1.7258090357e+01    9.9668381144e-01    9.9962976675e-01
       173   -1.7256078843e+01    2.2727180001e-01    2.7039082462e+03    2.7040000000e+03    5.0000000000e-01   -1.7259179300e+01    9.9548690349e-01    9.9815088757e-01
       174   -1.7258979325e+01    2.3187495941e-01    2.7009978297e+03    2.7010000000e+03    3.3333333333e-01   -1.7258012259e+01    9.9481506020e-01    9.9888930026e-01
       175   -1.7249034092e+01    2.5572471092e-01    2.7019447601e+03    2.7020000000e+03    3.3333333333e-01   -1.7258420974e+01    9.9499391051e-01    1.0000000000e+00
       176   -1.7258102873e+01    2.4645019891e-01    2.7049134589e+03    2.7050000000e+03    3.3333333333e-01   -1.7259606346e+01    9.9497376136e-01    9.9889094270e-01
       177   -1.7267707540e+01    2.2456610540e-01    2.7030727633e+03    2.7030000000e+03    3.3333333333e-01   -1.7258811276e+01    9.9541083265e-01    9.9963004070e-01
       178   -1.7262931792e+01    3.0574952388e-01    2.7040828057e+03    2.7040000000e+03    3.3333333333e-01   -1.7259243429e+01    9.9563634574e-01    1.0000000000e+00
       179   -1.7263598277e+01    2.3838543090e-01    2.7060349730e+03    2.7060000000e+03    3.3333333333e-01   -1.7260165064e+01    9.9480593449e-01    9.9963045085e-01
       180   -1.7250897153e+01    2.8571541815e-01    2.7069480185e+03    2.7070000000e+03    3.3333333333e-01   -1.7260652555e+01    9.9486355657e-01    9.9926117473e-01
       181   -1.7255638032e+01    2.2625775653e-01    2.7058996914e+03    2.7060000000e+03    0.0000000000e+00   -1.7260406399e+01    9.9524464410e-01    9.9889135255e-01
       182   -1.7259595153e+01    2.2034150427e-01    2.7039714231e+03    2.7040000000e+03    3.3333333333e-01   -1.7259632453e+01    9.9542031359e-01    9.9926035503e-01
       183   -1.7263850819e+01    2.4591004947e-01    2.7020320593e+03    2.7020000000e+03    1.6666666667e-01   -1.7258915912e+01    9.9479727983e-01    1.0000000000e+00
       184   -1.7259235272e+01    2.5175442347e-01    2.7040198865e+03    2.7040000000e+03    1.6666666667e-01   -1.7259725760e+01    9.9564224785e-01    9.9963017751e-01
       185   -1.7254088912e+01    2.0805504654e-01    2.7059470481e+03    2.7060000000e+03    1.6666666667e-01   -1.7260583482e+01    9.9567151030e-01    9.9963045085e-01
       186   -1.7266916548e+01    2.2726828042e-01    2.7069896173e+03    2.7070000000e+03    1.6666666667e-01   -1.7261014892e+01    9.9668734314e-01    9.9926117473e-01
       187   -1.7263911175e+01    2.5410510649e-01    2.7050642240e+03    2.7050000000e+03    1.6666666667e-01   -1.7260277145e+01    9.9588876845e-01    9.9926062847e-01
       188   -1.7249463189e+01    1.9953221979e-01    2.7039534715e+03    2.7040000000e+03    1.6666666667e-01   -1.7260054481e+01    9.9707796189e-01    9.9926035503e-01
       189   -1.7242209734e+01    2.3699719315e-01    2.7038047805e+03    2.7040000000e+03    1.6666666667e-01   -1.7260164497e+01    9.9598191616e-01    9.9926035503e-01
       190   -1.7251413847e+01    2.0011382345e-01    2.7038213176e+03    2.7040000000e+03    3.3333333333e-01   -1.7260111535e+01    9.9576320463e-01    9.9963017751e-01
       191   -1.7245502562e+01    2.1983523043e-01    2.7038451027e+03    2.7040000000e+03    1.6666666667e-01   -1.7259980029e+01    9.9576145707e-01    9.9815088757e-01
       192   -1.7249848408e+01    2.0195569518e-01    2.7008504160e+03    2.7010000000e+03    3.3333333333e-01   -1.7258841342e+01    9.9550469556e-01    9.9925953351e-01
       193   -1.7244150781e+01    1.9599704991e-01    2.7008428393e+03    2.7010000000e+03    1.6666666667e-01   -1.7258749793e+01    9.9504976166e-01    1.0000000000e+00
       194   -1.7250113111e+01    2.0731480049e-01    2.7038280271e+03    2.7040000000e+03    1.6666666667e-01   -1.7259816507e+01    9.9599631958e-01    9.9963017751e-01
       195   -1.7254997551e+01    2.0609657857e-01    2.7029043471e+03    2.7030000000e+03    1.6666666667e-01   -1.7259344184e+01    9.9593888962e-01    9.9963004070e-01
       196   -1.7252236021e+01    2.2592007552e-01    2.7019244816e+03    2.7020000000e+03    1.6666666667e-01   -1.7258935967e+01    9.9513218844e-01    9.9962990377e-01
       197   -1.7245727751e+01    2.3583633586e-01    2.7058622705e+03    2.7060000000e+03    1.6666666667e-01   -1.7260428209e+01    9.9519166334e-01    9.9926090170e-01
       198   -1.7235455018e+01    2.6808383099e-01    2.7057291205e+03    2.7060000000e+03    1.6666666667e-01   -1.7260412719e+01    9.9478817291e-01    9.9963045085e-01
       199   -1.7252485557e+01    2.5600296039e-01    2.7077661208e+03    2.7080000000e+03    1.6666666667e-01   -1.7261070626e+01    9.9601758133e-01    9.9926144756e-01
       200   -1.7250287758e+01    2.7487018636e-01    2.7068921231e+03    2.7070000000e+03    0.0000000000e+00   -1.7260519255e+01    9.9487269086e-01    9.9889176210e-01
       201   -1.7251369534e+01    2.4721036765e-01    2.7078618330e+03    2.7080000000e+03    3.3333333333e-01   -1.7260878796e+01    9.9550059080e-01    9.9926144756e-01
       202   -1.7260430994e+01    2.4832797908e-01    2.7079348273e+03    2.7080000000e+03    1.6666666667e-01   -1.7260847639e+01    9.9507245781e-01    1.0000000000e+00
       203   -1.7253652955e+01    2.2345740416e-01    2.7109312546e+03    2.7110000000e+03    3.3333333333e-01   -1.7261934804e+01    9.9562929404e-01    9.9889339727e-01
       204   -1.7260158570e+01    2.1594167975e-01    2.7089427786e+03    2.7090000000e+03    3.3333333333e-01   -1.7261264261e+01    9.9508409064e-01    9.9963086010e-01
       205   -1.7260155204e+01    2.4100810792e-01    2.7119675182e+03    2.7120000000e+03    3.3333333333e-01   -1.7262372695e+01    9.9541524536e-01    9.9889380531e-01
       206   -1.7269225136e+01    2.4304333177e-01    2.7090438247e+03    2.7090000000e+03    1.6666666667e-01   -1.7261328858e+01    9.9529450393e-01    9.9963086010e-01
       207   -1.7280123678e+01    2.6748057604e-01    2.7111742251e+03    2.7110000000e+03    1.6666666667e-01   -1.7262128627e+01    9.9347833354e-01    9.9963113242e-01
       208   -1.7271751766e+01    2.6903025302e-01    2.7131875066e+03    2.7130000000e+03    1.6666666667e-01   -1.7263010689e+01    9.9543912170e-01    9.9963140435e-01
       209   -1.7254863580e+01    3.1334426744e-01    2.7149887492e+03    2.7150000000e+03    3.3333333333e-01   -1.7263989541e+01    9.9475951780e-01    9.9779005525e-01
       210   -1.7261183207e+01    2.3745061564e-01    2.7099452171e+03    2.7100000000e+03    1.6666666667e-01   -1.7262307647e+01    9.9549569501e-01    9.9852398524e-01
       211   -1.7266893033e+01    3.0296256213e-01    2.7080256508e+03    2.7080000000e+03    5.0000000000e-01   -1.7261575738e+01    9.9508210871e-01    9.9889217134e-01
       212   -1.7269937230e+01    2.6456292095e-01    2.7080792322e+03    2.7080000000e+03    3.3333333333e-01   -1.7261638420e+01    9.9605475871e-01    9.9889217134e-01
       213   -1.7269466841e+01    2.1404383245e-01    2.7071004511e+03    2.7070000000e+03    5.0000000000e-01   -1.7261381178e+01    9.9725158536e-01    1.0000000000e+00
       214   -1.7273149581e+01    2.6318851382e-01    2.7081228870e+03    2.7080000000e+03    0.0000000000e+00   -1.7261887362e+01    9.9630565137e-01    1.0000000000e+00
       215   -1.7266623596e+01    2.9226970887e-01    2.7090950439e+03    2.7090000000e+03    1.6666666667e-01   -1.7262386938e+01    9.9421487669e-01    1.0000000000e+00
       216   -1.7265309507e+01    2.4366481588e-01    2.7110392943e+03    2.7110000000e+03    1.6666666667e-01   -1.7263284815e+01    9.9494249222e-01    9.9852452969e-01
       217   -1.7260683314e+01    2.4913037316e-01    2.7080123898e+03    2.7080000000e+03    3.3333333333e-01   -1.7262278957e+01    9.9545633914e-01    9.9889217134e-01
       218   -1.7256280146e+01    2.7651875493e-01    2.7079472378e+03    2.7080000000e+03    3.3333333333e-01   -1.7262367462e+01    9.9555144250e-01    9.9963072378e-01
       219   -1.7260412689e+01    2.3315436289e-01    2.7099347228e+03    2.7100000000e+03    3.3333333333e-01   -1.7263153882e+01    9.9557657442e-01    9.9963099631e-01
       220   -1.7264882865e+01    2.5247025437e-01    2.7109857498e+03    2.7110000000e+03    3.3333333333e-01   -1.7263533464e+01    9.9511253156e-01    9.9963113242e-01
       221   -1.7261468171e+01    2.1948743888e-01    2.7099957905e+03    2.7100000000e+03    1.6666666667e-01   -1.7263209151e+01    9.9388367378e-01    9.9926199262e-01
       222   -1.7265291460e+01    2.3004747390e-01    2.7119927429e+03    2.7120000000e+03    5.0000000000e-01   -1.7264027418e+01    9.9478935238e-01    9.9963126844e-01
       223   -1.7268093581e+01    2.1731545121e-01    2.7120289393e+03    2.7120000000e+03    1.6666666667e-01   -1.7264078879e+01    9.9521898320e-01    9.9889380531e-01
       224   -1.7277537303e+01    2.9939040988e-01    2.7130571771e+03    2.7130000000e+03    3.3333333333e-01   -1.7264529007e+01    9.9597974156e-01    9.9963140435e-01
       225   -1.7273127349e+01    1.8895002526e-01    2.7150920802e+03    2.7150000000e+03    5.0000000000e-01   -1.7265368504e+01    9.9565452302e-01    9.9926335175e-01
       226   -1.7271122483e+01    1.9838802456e-01    2.7170813639e+03    2.7170000000e+03    5.0000000000e-01   -1.7266280781e+01    9.9523774386e-01    9.9852778800e-01
       227   -1.7264145005e+01    2.6939809314e-01    2.7150271503e+03    2.7150000000e+03    1.6666666667e-01   -1.7265682809e+01    9.9621973411e-01    1.0000000000e+00
       228   -1.7268482551e+01    2.1073057911e-01    2.7169902068e+03    2.7170000000e+03    1.6666666667e-01   -1.7266539766e+01    9.9515045111e-01    1.0000000000e+00
       229   -1.7279977577e+01    2.1567099731e-01    2.7211047141e+03    2.7210000000e+03    5.0000000000e-01   -1.7268075516e+01    9.9634547934e-01    9.9963248806e-01
       230   -1.7282411736e+01    2.9747901278e-01    2.7201580625e+03    2.7200000000e+03    1.6666666667e-01   -1.7267804930e+01    9.9545834978e-01    9.9963235294e-01
       231   -1.7277612930e+01    2.7994460420e-01    2.7221367929e+03    2.7220000000e+03    3.3333333333e-01   -1.7268723214e+01    9.9474261425e-01    9.9926524614e-01
       232   -1.7261767793e+01    2.1323200154e-01    2.7210000820e+03    2.7210000000e+03    3.3333333333e-01   -1.7268554694e+01    9.9550461526e-01    9.9779492834e-01
       233   -1.7274034336e+01    2.5655902001e-01    2.7180124783e+03    2.7180000000e+03    5.0000000000e-01   -1.7267611401e+01    9.9547914882e-01    9.9926416483e-01
       234   -1.7260946067e+01    1.9868744684e-01    2.7179938368e+03    2.7180000000e+03    0.0000000000e+00   -1.7267650620e+01    9.9608403676e-01    9.9963208241e-01
       235   -1.7263185863e+01    2.1174547195e-01    2.7189152762e+03    2.7190000000e+03    3.3333333333e-01   -1.7268147971e+01    9.9552001683e-01    1.0000000000e+00
       236   -1.7262889198e+01    1.8688616159e-01    2.7209157874e+03    2.7210000000e+03    3.3333333333e-01   -1.7268914624e+01    9.9554852536e-01    9.9926497611e-01
       237   -1.7263819471e+01    2.0429399940e-01    2.7189296201e+03    2.7190000000e+03    1.6666666667e-01   -1.7268226580e+01    9.9630782312e-01    9.9926443545e-01
       238   -1.7261690502e+01    1.9779984636e-01    2.7189236049e+03    2.7190000000e+03    0.0000000000e+00   -1.7268270996e+01    9.9527260386e-01    9.9889665318e-01
       239   -1.7263398335e+01    1.8975844781e-01    2.7179237601e+03    2.7180000000e+03    1.6666666667e-01   -1.7267953615e+01    9.9567663103e-01    9.9926416483e-01
       240   -1.7258286191e+01    2.5591499254e-01    2.7179043845e+03    2.7180000000e+03    1.6666666667e-01   -1.7267988156e+01    9.9614005351e-01    9.9963208241e-01
       241   -1.7266054530e+01    2.0839293541e-01    2.7218998494e+03    2.7220000000e+03    3.3333333333e-01   -1.7269504908e+01    9.9616085997e-01    9.9963262307e-01
       242   -1.7269348309e+01    2.0704631623e-01    2.7229727167e+03    2.7230000000e+03    1.6666666667e-01   -1.7269881730e+01    9.9680446688e-01    9.9889827396e-01
       243   -1.7268563533e+01    2.2200479576e-01    2.7199997138e+03    2.7200000000e+03    0.0000000000e+00   -1.7268843100e+01    9.9628159445e-01    9.9816176471e-01
       244   -1.7278041942e+01    2.4448753998e-01    2.7180714421e+03    2.7180000000e+03    5.0000000000e-01   -1.7268193228e+01    9.9510916106e-01    9.9963208241e-01
       245   -1.7267312323e+01    1.8645743398e-01    2.7220418727e+03    2.7220000000e+03    3.3333333333e-01   -1.7269742914e+01    9.9475642936e-01    9.9963262307e-01
       246   -1.7270988068e+01    1.9935253745e-01    2.7249740966e+03    2.7250000000e+03    3.3333333333e-01   -1.7270987373e+01    9.9539141151e-01    9.9853211009e-01
       247   -1.7267908283e+01    2.2546115795e-01    2.7239880679e+03    2.7240000000e+03    3.3333333333e-01   -1.7270688333e+01    9.9565818713e-01    9.9926578561e-01
       248   -1.7263959994e+01    2.0325269294e-01    2.7219391280e+03    2.7220000000e+03    3.3333333333e-01   -1.7270045766e+01    9.9633189678e-01    1.0000000000e+00
       249   -1.7264462809e+01    1.9340526646e-01    2.7229110604e+03    2.7230000000e+03    1.6666666667e-01   -1.7270483089e+01    9.9557189778e-01    9.9889827396e-01
       250   -1.7266766382e+01    2.0527410484e-01    2.7209430333e+03    2.7210000000e+03    3.3333333333e-01   -1.7269791093e+01    9.9496857660e-01    9.9926497611e-01
       251   -1.7264687790e+01    3.1373153789e-01    2.7219391304e+03    2.7220000000e+03    3.3333333333e-01   -1.7270204059e+01    9.9581083086e-01    9.9926524614e-01
       252   -1.7269334520e+01    2.0999257066e-01    2.7249820480e+03    2.7250000000e+03    3.3333333333e-01   -1.7271365660e+01    9.9535567286e-01    9.9889908257e-01
       253   -1.7270809531e+01    2.0122236714e-01    2.7229888415e+03    2.7230000000e+03    3.3333333333e-01   -1.7270677153e+01    9.9497812982e-01    9.9926551598e-01
       254   -1.7272311757e+01    1.9414534758e-01    2.7220120204e+03    2.7220000000e+03    3.3333333333e-01   -1.7270385130e+01    9.9532078128e-01    1.0000000000e+00
       255   -1.7268973830e+01    2.5278921779e-01    2.7249861227e+03    2.7250000000e+03    3.3333333333e-01   -1.7271570485e+01    9.9615051195e-01    9.9963302752e-01
       256   -1.7263105473e+01    2.2369303401e-01    2.7249237693e+03    2.7250000000e+03    1.6666666667e-01   -1.7271662872e+01    9.9580245361e-01    9.9926605505e-01
       257   -1.7261234180e+01    2.1350811616e-01    2.7258636682e+03    2.7260000000e+03    5.0000000000e-01   -1.7272099726e+01    9.9524217819e-01    1.0000000000e+00
       258   -1.7262947382e+01    2.1636197601e-01    2.7268528305e+03    2.7270000000e+03    1.6666666667e-01   -1.7272498418e+01    9.9552316545e-01    9.9926659333e-01
       259   -1.7263054576e+01    2.1644685380e-01    2.7268680716e+03    2.7270000000e+03    1.6666666667e-01   -1.7272518169e+01    9.9479781487e-01    9.9889988999e-01
       260   -1.7253311574e+01    2.1407196151e-01    2.7248157209e+03    2.7250000000e+03    3.3333333333e-01   -1.7271814705e+01    9.9524997410e-01    1.0000000000e+00
       261   -1.7255292488e+01    2.2756922813e-01    2.7257518331e+03    2.7260000000e+03    1.6666666667e-01   -1.7272212113e+01    9.9551950033e-01    9.9889948643e-01
       262   -1.7263013595e+01    2.0789053299e-01    2.7278158372e+03    2.7280000000e+03    3.3333333333e-01   -1.7272915503e+01    9.9664624230e-01    9.9926686217e-01
       263   -1.7264178409e+01    2.4001061750e-01    2.7278704790e+03    2.7280000000e+03    1.6666666667e-01   -1.7272898008e+01    9.9519307086e-01    9.9890029326e-01
